sweep,di,dj,dk,r_mm,n_rv,n_lv,tau_rv,tau_lv,d_rv_lv,tau_rv_err,tau_lv_err,chi_rv,chi_lv,tail_rv,tail_lv,tail_d
grid3,1,2,2,4.92066781506162,2168604,1927342,1.6567633441772693,1.3744901520183048,0.2822731921589645,0.18554493487037052,0.1323047402620568,2.7070116675417317,2.1136011860052775,1.9690123117349934,1.7854781730473235,0.18353413868766988
grid3,1,2,3,6.143728081893743,2136852,1913968,1.6747331085901251,1.3111719030297853,0.3635612055603399,0.18723847123247822,0.12265330713033007,2.810327715048353,2.1448064102789925,2.1348117867363925,1.7655242318490567,0.3692875548873358
grid3,1,3,-3,7.1516796960062,2210393,1943189,1.5075800221559603,1.4277055887941223,0.07987443336183797,0.16605941658954057,0.13591204705171658,2.796574031298164,2.171004761925213,1.9468520694306708,2.064886140129776,-0.11803407069910499
grid3,1,3,-2,6.133033464461192,2194244,1944578,1.6262205957097098,1.50150008122796,0.12472051448174981,0.1846579683672475,0.1477612442682051,2.772723296157723,2.2023361882681045,1.8987381044913985,1.973061511902804,-0.07432340741140564
grid3,1,3,-1,5.430897317880441,2174742,1942549,1.6516028831954872,1.4619264212916065,0.18967646190388066,0.19630332712594967,0.14287786322187035,2.7576039083897235,2.2140364302401254,1.794561444952747,1.985265595021836,-0.19070415006908914
grid3,1,3,0,5.175728072237535,2152132,1939213,1.6811105003265359,1.4246276462825036,0.25648285404403226,0.2044314970250396,0.1381807232480931,2.8535370802623867,2.249675726638806,1.85337625847162,1.9069578052600715,-0.053581546788451506
grid3,1,3,1,5.430897317880441,2125981,1932858,1.6692004322146294,1.4389626093468708,0.23023782286775862,0.19916985629487113,0.13959523352367775,2.829244103202591,2.1659247910552555,2.0992342681387455,1.8360145932964609,0.2632196748422846
grid3,1,3,2,6.133033464461192,2097128,1923025,1.662533688467572,1.4105426641362853,0.25199102433128684,0.1895824625913623,0.13600130016045422,2.793271137956255,2.084494618824139,2.222768017108155,1.913135529117991,0.3096324879901642
grid3,1,3,3,7.1516796960062,2067144,1910922,1.6544414963337084,1.4013635577438057,0.2530779385899027,0.1898077449116017,0.13627196405298447,2.777210559623319,2.1363100922324048,2.236909078766148,1.801437966961851,0.4354711118042971
grid3,2,-3,-3,7.690573188353096,2556009,1957229,1.6592431813008788,1.2888889469100995,0.3703542343907793,0.17093947568929227,0.12087838902707851,2.9035851316134096,2.1160627361403352,2.0659253155783106,1.6055773347311613,0.46034798084714934
grid3,2,-3,-2,6.753702167504058,2533703,1953410,1.7173251562003182,1.3270569827316832,0.39026817346863507,0.17466394713252115,0.12974186952361827,2.910496019500383,2.1346260783647772,2.036644843507938,1.7422639082663536,0.2943809352415845
grid3,2,-3,-1,6.123155981069659,2508742,1946023,1.7623545378814873,1.36403692865993,0.39831760922155723,0.18044310781063927,0.1349947051994426,2.75048964043916,2.1445926811878224,2.0818000686493336,1.583023360793305,0.49877670785602857
grid3,2,-3,0,5.898012764389023,2479659,1936757,1.7981203635692597,1.3632982856229363,0.43482207794632344,0.18397432301196978,0.14008697096378359,2.7869397844603374,2.208550480757045,2.0967580062130553,1.612194092445735,0.48456391376732033
grid3,2,-3,1,6.123155981069659,2447762,1925231,1.790014552486079,1.434226757293877,0.35578779519220216,0.1821204270554133,0.14756756069361562,2.6633148627237757,2.3203150784872473,2.1874405487981567,1.6700878867414801,0.5173526620566766
grid3,2,-3,2,6.753702167504058,2412811,1910656,1.79867431264217,1.4407689520594926,0.3579053605826774,0.17823204048144173,0.14419664216803155,2.669833178088849,2.269386268581723,2.33333087145773,1.8036951261375755,0.5296357453201546
grid3,2,-3,3,7.690573188353096,2376245,1893532,1.7506521510495803,1.4358059768421068,0.3148461742074735,0.17786005844682118,0.1468019715031368,2.6167888239640504,2.3221104910714923,2.394476305545075,1.7582887619814993,0.6361875435635758
grid3,2,-2,-3,6.763415426794213,2516720,1961207,1.7448790512179555,1.3189236037995438,0.42595544741841174,0.1812553014581084,0.12192450206008448,2.701758253205544,2.1090484757885513,2.0125482043980845,1.6189977973080392,0.3935504070900453
grid3,2,-2,-2,5.675505725248761,2495848,1957846,1.7212449619998633,1.348540343961041,0.37270461803882227,0.1748911390516648,0.12971012219940511,2.693449555107575,2.0415354659399294,2.0922266192284535,1.6697802524184273,0.42244636681002623
grid3,2,-2,-1,4.908351193475419,2471896,1951556,1.7565743848512867,1.3505509173536427,0.40602346749764395,0.1785336722420624,0.1333627445534845,2.808149187478497,2.0345233885527594,2.1615947541659044,1.6503213890157715,0.5112733651501329
grid3,2,-2,0,4.6244380024904945,2444380,1943219,1.7711868518913567,1.3292518889628222,0.4419349629285345,0.1801363296876206,0.1306619137642251,2.725530700242765,2.077473034703665,2.1471310475824876,1.5844084001434444,0.5627226474390432
grid3,2,-2,1,4.908351193475419,2413187,1932216,1.810048968103162,1.4315892974198159,0.37845967068334607,0.1883328661331014,0.14670220893855523,2.527585429530841,2.2419666784546797,2.091203954792197,2.445170668508419,-0.3539667137162219
grid3,2,-2,2,5.675505725248761,2379273,1918212,1.7869815943096186,1.4694673534139318,0.3175142408956868,0.18474851219027505,0.14771250670186042,2.53747369902235,2.1761362042983956,2.4125351984699406,1.6986390550878174,0.7138961433821231
grid3,2,-2,3,6.763415426794213,2342706,1901211,1.7752127865238103,1.5346376496017795,0.2405751369220308,0.18379657857906193,0.15528732024720027,2.574932918228399,2.2302064483847963,2.3850012487027663,1.7195060900541728,0.6654951586485935
grid3,2,-1,-3,6.140285954040529,2469117,1963469,1.7886866458098174,1.3825864400692571,0.40610020574056027,0.1894014001711821,0.13379177712668022,2.7570506784795032,2.1701055693451194,2.173963058467393,1.701248588225874,0.4727144702415187
grid3,2,-1,-2,4.9163694530945214,2450065,1960587,1.7518197926471166,1.382922986289303,0.3688968063578135,0.18222962906182258,0.13347923759276817,2.6979477217786534,2.077587856443668,2.104934732435139,1.6729465794561231,0.4319881529790157
grid3,2,-1,-1,4.006399231289992,2426934,1955010,1.7855041565144465,1.360269713938214,0.42523444257623244,0.1854405541236132,0.13161520709268193,2.714187092966909,1.9873569267440079,2.0935044696280447,1.7427107315854677,0.35079373804257696
grid3,2,-1,0,3.653046701161612,2399801,1947358,1.750891380209176,1.308335230226985,0.44255614998219084,0.18077930802187883,0.12678522245993906,2.6911284190207083,2.0508273264315413,2.09044523749341,1.6598855420773788,0.43055969541603134
grid3,2,-1,1,4.006399231289992,2369337,1936416,1.7654694940988156,1.3970369506254972,0.36843254347331844,0.18314606740100364,0.13930872269401,2.600015876181561,2.181966896561111,2.120594204131939,1.6446916064960482,0.4759025976358908
grid3,2,-1,2,4.9163694530945214,2336401,1923094,1.7590188696407296,1.4812143147881216,0.277804554852608,0.18529912804046306,0.15172062577871495,2.500798912189636,2.2095018027109594,2.1033505859895745,2.3660430358763627,-0.2626924498867882
grid3,2,-1,3,6.140285954040529,2300897,1906962,1.7232023041105187,1.488875594622206,0.23432670948831258,0.18246899635292602,0.15072789744895165,2.5290437889454336,2.1828203591650177,2.0012352862667413,1.7103220459654123,0.29091324030132903
grid3,2,0,-3,5.918013691381923,2413829,1962779,1.7752603752774443,1.4279575535952107,0.3473028216822336,0.19149915312298882,0.14026155064891402,2.8778612698764285,2.055916999870505,2.2925680767490193,1.7145598119367558,0.5780082648122635
grid3,2,0,-2,4.6357807382702445,2394708,1960504,1.7700190379684402,1.4413510880642453,0.3286679499041949,0.19003460011273507,0.1379067216832595,2.8177775275991834,2.072456098534269,2.05115066504379,1.7521973012743661,0.29895336376942394
grid3,2,0,-1,3.656639065381969,2372633,1956144,1.7868169812497898,1.4931698767625297,0.29364710448726017,0.18716614768358933,0.14568681671672953,2.7745306970640913,2.0519160666616894,2.0551712491799785,1.8082548426373537,0.2469164065426248
grid3,2,0,0,3.26565838,2346986,1948609,1.7595016204081926,1.3931428905311483,0.3663587298770443,0.18805890651241042,0.1347788566754449,2.6178740476646016,2.0261260725693457,1.9893456896120452,1.8440292619967786,0.14531642761526653
grid3,2,0,1,3.656639065381969,2317208,1938693,1.7098648758997064,1.3781716991008652,0.33169317679884114,0.18610585981033045,0.13603096885502858,2.637663705473192,2.1183326674643186,2.0207328025817546,1.8037309918645632,0.21700181071719138
grid3,2,0,2,4.6357807382702445,2284801,1925234,1.6691187232670421,1.410984042624506,0.2581346806425362,0.18353601944893796,0.1418443489237943,2.5404435093743976,2.199970087940712,1.9698812303837692,1.8057858666576985,0.1640953637260707
grid3,2,0,3,5.918013691381923,2249362,1909817,1.7435433623461656,1.4214455042106915,0.3220978581354741,0.19518047679925002,0.13927230028368623,2.6411200857522,2.204539420626938,1.972646167012672,1.7961843436822194,0.17646182333045268
grid3,2,1,-3,6.140285954040529,2350353,1959746,1.710874529734824,1.4156462438411515,0.29522828589367256,0.18159633925505675,0.14361252279018238,2.770007755157358,2.073185460381316,2.1206099555711218,1.830424397551387,0.2901855580197348
grid3,2,1,-2,4.9163694530945214,2332322,1958220,1.745181068536187,1.4234553015054963,0.3217257670306908,0.1849683446852124,0.13775289397558388,2.7092895108055717,2.043504035781204,1.9719179722525764,1.8790725569808926,0.09284541527168377
grid3,2,1,-1,4.006399231289992,2310264,1954095,1.7538229503475435,1.4367283612791761,0.3170945890683674,0.19646430316552058,0.14149294894254114,2.74032659884412,2.1503901179066665,2.1681587441018877,2.4007561640814177,-0.23259741997952998
grid3,2,1,0,3.653046701161612,2285064,1947453,1.7365168035830827,1.4430113660306279,0.29350543755245484,0.19378968375615724,0.1423188016610661,2.714569083362226,2.0224687544036977,1.9930446730516176,1.9199401723792424,0.07310450067237517
grid3,2,1,1,4.006399231289992,2256064,1938312,1.65762292741431,1.4214726250477783,0.23615030236653167,0.18351540019048357,0.14351265644016956,2.676006360992774,2.0353632744985877,1.8863824437307906,1.8058184984518755,0.08056394527891508
grid3,2,1,2,4.9163694530945214,2224671,1925777,1.6828122490300832,1.38904353057751,0.29376871845257324,0.19184410200660348,0.13678186830829114,2.7195479342706923,2.0863146957133076,2.082740529111055,1.8823470137977265,0.20039351531332827
grid3,2,1,3,6.140285954040529,2190947,1911707,1.7374142695896204,1.3882884462151326,0.34912582337448783,0.20108058331689704,0.1374395060069971,2.765744566487512,2.1448781047045977,2.1912531343057458,1.7572628088637656,0.43399032544198013
grid3,2,2,-3,6.763415426794213,2280639,1953906,1.612894466696355,1.4313908343261224,0.1815036323702326,0.17312849887982473,0.14106892787092035,2.8433288480385603,2.0373613543845264,2.055112208938854,1.8343556690105527,0.22075653992830135
grid3,2,2,-2,5.675505725248761,2263120,1952884,1.6286552261119325,1.4338386025386354,0.1948166235732971,0.17959471026614302,0.1457599878691276,2.8327208446544248,2.1545316695907104,1.975992023886108,1.9241594714230905,0.051832552463017434
grid3,2,2,-1,4.908351193475419,2242138,1950015,1.709838784003518,1.436108679101136,0.27373010490238214,0.19694284080181315,0.14151833366050437,2.7493635463087194,2.097485622588864,2.065601021754144,2.5350195316846147,-0.46941850993047085
grid3,2,2,0,4.6244380024904945,2216676,1944474,1.726013508753363,1.4926342726690855,0.23337923608427746,0.20163132381129895,0.15175406546323467,2.7988220376063504,2.1213190452130286,2.067448045707612,1.9097371785749189,0.15771086713269322
grid3,2,2,1,4.908351193475419,2188755,1936375,1.6882388737296532,1.3786301784141095,0.3096086953155437,0.1986355757274393,0.13609572439426465,2.758508873457734,2.1512898160108147,2.047840463711199,1.9188479699562735,0.1289924937549256
grid3,2,2,2,5.675505725248761,2158990,1925518,1.6727723246858925,1.3858958952126148,0.28687642947327774,0.1932890788547845,0.1372101505418625,2.757018494806516,2.1811130529287563,2.062811181875754,1.8132941839370762,0.24951699793867776
grid3,2,2,3,6.763415426794213,2126379,1911046,1.6614185663496293,1.377521401496096,0.28389716485353333,0.1887012577848516,0.13456093997585497,2.87455144686269,2.143421265265983,2.185639604060814,1.823933437001996,0.361706167058818
grid3,2,3,-3,7.690573188353096,2204400,1945721,1.6378235243368306,1.454288570610978,0.1835349537258526,0.18868084098639767,0.14176384114461507,2.8611161021462164,2.1494765657684005,1.9317222670384184,1.923370464630332,0.008351802408086417
grid3,2,3,-2,6.753702167504058,2187627,1945913,1.6515891768605044,1.44586513786748,0.20572403899302438,0.18928339330228208,0.1420196576767039,2.6915009562604553,2.265843958642164,1.5680249328780216,1.8119253188948,-0.24390038601677833
grid3,2,3,-1,6.123155981069659,2167205,1943447,1.649883563503469,1.4405964275989547,0.2092871359045143,0.19602210639195966,0.13884929513311858,2.750060221206782,2.2702479890257767,1.8200666552668698,2.5721245412596425,-0.7520578859927727
grid3,2,3,0,5.898012764389023,2143859,1938147,1.6611599912209274,1.4458024275168524,0.215357563704075,0.19677509078322158,0.14392372708853493,2.825751248149915,2.1871538057306643,1.8904724295296582,1.8282581180843003,0.06221431144535794
grid3,2,3,1,6.123155981069659,2116403,1931098,1.6839989908824553,1.4491417061386025,0.2348572847438528,0.19847195182400254,0.14609213650103597,2.7490469046563066,2.1234016052532643,2.21934864450903,1.7706942351648318,0.448654409344198
grid3,2,3,2,6.753702167504058,2087181,1921663,1.6235663936956959,1.3694723350202966,0.25409405867539925,0.18430261515591548,0.13606701746175948,2.8954257528834475,2.123394989186467,2.3044109190167053,1.8262932885312568,0.4781176304854484
grid3,2,3,3,7.690573188353096,2056549,1908977,1.6626457970479025,1.3660580640497433,0.2965877329981592,0.19195764501217638,0.13309830217702934,2.822405392614201,2.0869417696767885,2.3409995413886775,1.8557395110879726,0.48526003030070486
grid3,3,-3,-3,8.51325858787314,2549627,1955547,1.7096285226129535,1.3266624339427011,0.3829660886702524,0.17673603898276422,0.13074000793398663,2.9300927348436265,2.0358542960022334,2.1483888001084663,1.673913326118279,0.4744754739901873
grid3,3,-3,-2,7.677444157135192,2526125,1950228,1.7527091766816616,1.271278823055848,0.48143035362581355,0.17624072410402458,0.11987754958565548,2.898699752047407,2.0331022030316848,2.1515756551810394,1.5913826072689679,0.5601930479120716
grid3,3,-3,-1,7.1290739221226636,2499769,1942725,1.8021868884169452,1.3067023971554421,0.49548449126150307,0.18395297398876967,0.1276826813810848,2.7616942007013208,2.161061759428787,2.0622036877030676,1.595735327520345,0.46646836018272264
grid3,3,-3,0,6.936657003735742,2469987,1933225,1.8353650970453015,1.3782754882633834,0.45708960878191807,0.18558732173372838,0.13759257408207973,2.675333831442809,2.197948938398075,2.160854735381547,1.6176606034623784,0.5431941319191684
grid3,3,-3,1,7.1290739221226636,2436292,1920978,1.819211651784901,1.4297517241296462,0.38945992765525483,0.18393531817978917,0.14808926598097177,2.6353499794818775,2.2888213798976627,2.0320687591449778,1.8154964194878769,0.21657233965710088
grid3,3,-3,2,7.677444157135192,2401156,1906164,1.7687513023658294,1.4699030115714011,0.2988482907944283,0.17970552541630586,0.15264266037961502,2.5533813440449435,2.2296120821174954,2.3894666403837106,1.7911253575831447,0.5983412828005659
grid3,3,-3,3,8.51325858787314,2363830,1888207,1.7476823527942378,1.4200073339102515,0.3276750188839863,0.17715294428056058,0.14481928959992504,2.5970335742654482,2.204033845778933,2.5878670908059593,1.703676902460628,0.8841901883453314
grid3,3,-2,-3,7.6859901153968595,2509829,1959652,1.7451495935476415,1.3211208679394146,0.4240287256082269,0.1842356555410493,0.1277644099100998,2.766533546792696,2.0903806494711765,2.1258486996233286,1.6353326399145474,0.4905160597087812
grid3,3,-2,-2,6.748482870683732,2488102,1955279,1.744283424274785,1.2768780247082256,0.46740539956655947,0.17502637334119003,0.11964585694289152,2.6937387266725406,2.064978846496997,2.098454009083864,1.6945220580553018,0.4039319510285624
grid3,3,-2,-1,6.117398732882455,2462788,1947980,1.7532075974411685,1.281455788711106,0.4717518087300625,0.17973805861641143,0.12237418408383051,2.714927856823357,2.026011705471619,2.0536162422285065,1.6191839924758415,0.4344322497526649
grid3,3,-2,0,5.892035527511571,2433662,1938973,1.7744914006713455,1.311333029543688,0.46315837112765745,0.17855198317349102,0.12874751972281778,2.5883623849382924,2.124151040784294,2.02517116344106,1.6252260009881894,0.3999451624528707
grid3,3,-2,1,6.117398732882455,2401619,1927297,1.7530909874334626,1.3989086226003187,0.3541823648331439,0.179596568953539,0.1408052822130718,2.5619649143354137,2.2455214625928837,2.0229909195680436,1.6809284888805573,0.3420624306874862
grid3,3,-2,2,6.748482870683732,2366543,1912601,1.7351427381825306,1.449644365221764,0.2854983729607665,0.17940520167111226,0.14641709723228208,2.6220909434336845,2.2633232469593207,2.4347449924482465,1.736999339143841,0.6977456533044055
grid3,3,-2,3,7.6859901153968595,2330087,1895704,1.7326219032051564,1.4297159230327292,0.3029059801724272,0.18201652715747677,0.14895153643240988,2.6160749254255875,2.1432502065204897,2.1483714619056338,1.744911912415544,0.40345954949008966
grid3,3,-1,-3,7.143792229339239,2462270,1961858,1.8311235462061277,1.4340311824872292,0.39709236371889856,0.19423998313544705,0.1435315386601831,2.7371436419341886,2.02503653397187,2.1511677095939485,1.6791953709288483,0.47197233866510024
grid3,3,-1,-2,6.123834127236074,2441362,1958157,1.8298272502566566,1.3826947178319455,0.44713253242471107,0.1965671883108406,0.13512848543719966,2.6438331928269636,2.0730234304350477,2.127613765715626,1.7041122078968782,0.423501557818748
grid3,3,-1,-1,5.420506491008134,2416827,1952149,1.8039329537264932,1.3609038726697282,0.443029081056765,0.19021806471970046,0.1327922452600042,2.659021979620239,2.0469013244252783,2.1216669182070595,1.6010268040592333,0.5206401141478263
grid3,3,-1,0,5.164823909819968,2389219,1942368,1.743101318712044,1.3498606602080063,0.3932406585040378,0.1829243643147257,0.13196540444502602,2.6742147067331143,2.0087236044442767,2.0584511883734375,1.6432998104619285,0.415151377911509
grid3,3,-1,1,5.420506491008134,2357691,1931290,1.7238106932078823,1.3936858063430526,0.33012488686482966,0.1819160935690719,0.13882095782489165,2.528363619837764,2.163085798207486,1.8984266493815778,1.7366691250509305,0.16175752433064727
grid3,3,-1,2,6.123834127236074,2323599,1917574,1.7309787766772282,1.409474505390172,0.32150427128705616,0.18450821229570877,0.14300131834613478,2.489705292155628,2.2419980189035114,1.9415685546157662,1.6838541962677567,0.2577143583480095
grid3,3,-1,3,7.143792229339239,2287048,1901592,1.7567457172392367,1.4547963315768644,0.3019493856623723,0.18857175899311307,0.15055284992691745,2.6024651963250087,2.1756375297826063,2.0570331296499575,1.8053321146795884,0.2517010149703691
grid3,3,0,-3,6.953671107405366,2406674,1961055,1.808907119774655,1.4053622967459756,0.40354482302867933,0.19330575711721806,0.13972570794177333,2.645011391358914,1.9258985532332598,1.8715169267176255,1.7230919103909863,0.14842501632663918
grid3,3,0,-2,5.900942202046864,2386438,1957880,1.8347140763560603,1.4563845169568064,0.37832955939925395,0.20434948066697844,0.14725799319622482,2.7397025784457805,1.9539964333954212,2.213600883619251,1.785301838589674,0.42829904502957716
grid3,3,0,-1,5.167365389931102,2362704,1952711,1.7702170091506724,1.4362988432710535,0.33391816587961887,0.19606802932333794,0.14157444054124096,2.746949060787894,2.047862248389982,2.0714896746465246,2.437002702931399,-0.3655130282848744
grid3,3,0,0,4.89848757,2335867,1944261,1.7744278008553396,1.4727795159252046,0.30164828493013496,0.19518180079248482,0.14767099630930527,2.740913629384615,2.008193850332886,2.103714451851287,1.876375533144876,0.2273389187064112
grid3,3,0,1,5.167365389931102,2305203,1933895,1.7396933704856004,1.4020164136076896,0.33767695687791077,0.1926614034773105,0.1374277811918812,2.726583953673969,2.085280040657798,1.9751401938012987,1.8440779957397664,0.1310621980615323
grid3,3,0,2,5.900942202046864,2271566,1920589,1.7324386572017154,1.440679437558866,0.29175921964284934,0.18949775996131168,0.14302165223801402,2.578929734239696,2.204391457713235,1.9935624102500331,1.9366764480709617,0.05688596217907138
grid3,3,0,3,6.953671107405366,2236392,1905244,1.7366993026083335,1.4808774913037432,0.25582181130459025,0.19054555136176923,0.15381006331928349,2.6429135950670637,2.1838406367203094,2.004788345801208,2.1715305133058367,-0.16674216750462856
grid3,3,1,-3,7.143792229339239,2343102,1958384,1.7475858823841093,1.4045611849320354,0.34302469745207387,0.19095963249871375,0.14505565007532745,2.8158116239068534,2.0569062306910957,2.3109196237980276,2.46436992570594,-0.1534503019079123
grid3,3,1,-2,6.123834127236074,2323561,1956003,1.736251282769686,1.3981297059145423,0.33812157685514377,0.19084288511025566,0.1411401494237326,2.8585941506053074,1.9945555202527503,2.015808866963828,1.8698117548804885,0.14599711208333965
grid3,3,1,-1,5.420506491008134,2300549,1950821,1.796487480401724,1.491752437128401,0.3047350432733229,0.2052631951263002,0.14972193155781754,2.829643708077226,2.1132313913197756,2.258853170828133,2.61673614869748,-0.35788297786934686
grid3,3,1,0,5.164823909819968,2274041,1943557,1.7546379188530266,1.4637490579440637,0.2908888609089628,0.1990934004260159,0.1456764967029959,2.6991592905411,2.023792819753788,2.160056480429228,1.98759757104974,0.17245890937948793
grid3,3,1,1,5.420506491008134,2245000,1933649,1.750579453721834,1.4295601773773887,0.32101927634444527,0.19947210845115743,0.14416742169168303,2.631776166616946,2.1079676662270797,2.1869652517404323,1.882165519250604,0.3047997324898284
grid3,3,1,2,6.123834127236074,2212455,1921310,1.7687571213632747,1.4366432590835514,0.3321138622797233,0.20470643041563802,0.1436060777464633,2.7007707771275467,2.105504070262542,2.2466110121417886,1.9912647932720955,0.2553462188696931
grid3,3,1,3,7.143792229339239,2178046,1906442,1.7092646424427278,1.4436808411814914,0.2655838012612364,0.1930519511603116,0.14658341970331223,2.8338152633651394,2.167862630263443,2.1989380140983745,1.8955334852372854,0.30340452886108915
grid3,3,2,-3,7.6859901153968595,2272706,1953903,1.6836072859254767,1.5104555289151835,0.17315175701029317,0.1867714721552496,0.15794859228135522,2.859987943680324,2.20911124945213,2.0732501939127426,1.9217695140193745,0.1514806798933681
grid3,3,2,-2,6.748482870683732,2253747,1951794,1.69336360191706,1.4690027197014535,0.22436088221560646,0.19233333210674203,0.14787357556289663,2.7003181935010265,2.207767390617985,2.0012623934883353,2.5238717270562647,-0.5226093335679294
grid3,3,2,-1,6.117398732882455,2231380,1947479,1.680950996245584,1.4531590091567206,0.2277919870888634,0.19669021596077968,0.14309211348762893,2.749185078352182,2.1260330095668736,1.8924930743969248,1.9801795042071844,-0.08768642981025954
grid3,3,2,0,5.892035527511571,2206396,1941130,1.7239897418589862,1.4758364212316415,0.24815332062734474,0.20115816247750165,0.1499882119286749,2.7105350492422713,2.1057222766949946,2.1635581633632746,2.025210793188771,0.1383473701745035
grid3,3,2,1,6.117398732882455,2177989,1931948,1.6693864719795133,1.4008273610572561,0.26855911092225715,0.18919664809694922,0.14353719756433492,2.7259765462405188,2.0872123154307776,1.984670740720947,2.0214928371548773,-0.03682209643393031
grid3,3,2,2,6.748482870683732,2147629,1920723,1.699568316124418,1.4287029786884489,0.2708653374359691,0.1977651690582473,0.14653571977268784,2.849116040241439,2.035891070020552,2.211293107313881,1.9240399893970086,0.28725311791687225
grid3,3,2,3,7.6859901153968595,2114390,1906853,1.6952362732640853,1.4282509512133008,0.2669853220507845,0.19795882930208672,0.14793617558914035,2.8567546551427023,2.0973371015010778,2.2760243535462044,1.9029276888047681,0.3730966647414362
grid3,3,3,-3,8.51325858787314,2197276,1946669,1.6716485832646792,1.4363734790763116,0.2352751041883676,0.18926911596238108,0.1442909843507504,2.942259164152682,2.283940931782028,2.1022316292970817,2.1528823398408674,-0.05065071054378567
grid3,3,3,-2,7.677444157135192,2179045,1945135,1.7224850167208663,1.4601103147547143,0.262374701966152,0.2027042569861171,0.14360346143749747,2.770331650818341,2.328766584934724,1.604299655072979,2.6192057360026766,-1.0149060809296977
grid3,3,3,-1,7.1290739221226636,2158119,1941766,1.6772690919435005,1.4567128737627364,0.2205562181807641,0.1999915214375299,0.14375107855688785,2.806867006599819,2.243133933263017,2.111141803744298,2.6135268531115132,-0.5023850493672151
grid3,3,3,0,6.936657003735742,2133488,1935771,1.727768029716557,1.430441991817829,0.2973260378987279,0.19910789866348064,0.14179736441426796,2.840623686309658,2.1731929711884006,2.2741489356399742,1.9517990632619886,0.3223498723779856
grid3,3,3,1,7.1290739221226636,2105670,1927763,1.6618599657942013,1.3968594389623394,0.2650005268318618,0.1968230050546558,0.14016523494720626,2.922005948599225,2.1269266992412557,2.281508171685852,1.834132936312415,0.4473752353734368
grid3,3,3,2,7.677444157135192,2076411,1917702,1.6734136542507367,1.3635021683623643,0.3099114858883725,0.19765655822944952,0.13515760979784983,2.987722504838634,2.092515618642091,2.310417984547609,1.8668094660848367,0.44360851846277227
grid3,3,3,3,8.51325858787314,2044425,1904342,1.6508845625870876,1.4262516157235177,0.22463294686356994,0.1951797731937751,0.14930199409427503,2.9643378487936767,2.111983750306471,2.242275056286805,1.9202881074133333,0.32198694887347146
axis0,-10,0,0,16.3282919,2314183,1755231,1.6076540748638664,1.5664030356117684,0.04125103925209794,0.16349038358442977,0.15118457579800687,2.5379561047726673,2.539679794413443,2.0104784001358245,2.3062971418516978,-0.2958187417158733
axis0,-9,0,0,14.695462710000001,2326126,1787849,1.6624738917163828,1.5440021703328033,0.11847172138357953,0.16906277650799637,0.14280339317879978,2.511775295554649,2.5534179294032215,1.9034715753110636,2.1305753581010873,-0.22710378279002374
axis0,-8,0,0,13.06263352,2337351,1818068,1.6649031377466346,1.5704246495746352,0.09447848817199933,0.16638292931164325,0.1485484484171234,2.591892028680921,2.6059157403682156,1.8639039042869368,2.06391708676225,-0.20001318247531308
axis0,-7,0,0,11.42980433,2347043,1846106,1.622376290291244,1.487849497097332,0.13452679319391203,0.1659199733901596,0.13432749522497656,2.6048214751811507,2.580674557287219,1.8907579191830637,1.8276994776013054,0.06305844158175833
axis0,-6,0,0,9.79697514,2354047,1871811,1.6255388657839194,1.5371978943090123,0.08834097147490705,0.16652180882821568,0.14287624431091328,2.6992846532429913,2.536460836448542,1.934343761367806,1.6409142604977986,0.2934295008700074
axis0,-5,0,0,8.16414595,2360438,1894559,1.620996042548884,1.5454502531235224,0.07554578942536172,0.1673382186974129,0.14892795345824347,2.798506327465595,2.5619722881433074,1.9347360905150006,1.6550522711772984,0.27968381933770226
axis0,-4,0,0,6.53131676,2364355,1913125,1.5971259510845432,1.4555883026476755,0.14153764843686778,0.1635434872241688,0.1359711977881874,2.924052856467411,2.43311902224277,1.980511813981786,1.7143364678590673,0.26617534612271876
axis0,-3,0,0,4.89848757,2367212,1928732,1.593591118165901,1.4439086174375353,0.14968250072836575,0.16285478613401597,0.13437768411535506,2.905217088272074,2.3695719132905704,1.7949997359755503,1.7160146150123525,0.07898512096319776
axis0,-2,0,0,3.26565838,2367250,1939834,1.6385658307157946,1.4890926728838976,0.14947315783189707,0.16578099958428638,0.14001156409353807,2.8176265869994896,2.28226165199043,2.085704674083566,1.9541885273278885,0.13151614675567758
axis0,-1,0,0,1.63282919,2365304,1947375,1.6728072207479523,1.4128158204061343,0.259991400341818,0.16704853589757854,0.13140852725767882,2.8108600532192973,2.295308040021112,2.10854479159898,1.7013410605520911,0.4072037310468888
axis0,1,0,0,1.63282919,2355278,1951191,1.7234851840868282,1.3524965215477225,0.3709886625391057,0.17959329038636374,0.1279764132473477,2.6339696660085603,2.0792625897530357,1.944330035863845,1.7982943067854862,0.1460357290783587
axis0,2,0,0,3.26565838,2346986,1948609,1.7595016204081926,1.3931428905311483,0.3663587298770443,0.18805890651241042,0.1347788566754449,2.6178740476646016,2.0261260725693457,1.9893456896120452,1.8440292619967786,0.14531642761526653
axis0,3,0,0,4.89848757,2335867,1944261,1.7744278008553396,1.4727795159252046,0.30164828493013496,0.19518180079248482,0.14767099630930527,2.740913629384615,2.008193850332886,2.103714451851287,1.876375533144876,0.2273389187064112
axis0,4,0,0,6.53131676,2322919,1938396,1.7813948464594243,1.443861704058428,0.3375331424009962,0.1976524608759199,0.14804287676446945,2.7101778435411923,2.02949095621125,2.1501911944892718,1.9414799476960392,0.2087112467932326
